playerid;overallrating;potential;birthdate;playerjointeamdate;contractvaliduntil;haircolorcode;eyecolorcode;skintonecode;headtypecode;bodytypecode;height;weight;preferredfoot;skillmoves;internationalrep;hashighqualityhead;isretiring;nationid;preferredposition1;preferredposition2;preferredposition3;preferredposition4;firstname;lastname;acceleration;sprintspeed;agility;balance;jumping;stamina;strength;reactions;aggression;interceptions;positioning;vision;ballcontrol;crossing;dribbling;finishing;freekickaccuracy;headingaccuracy;longpassing;shortpassing;marking;shotpower;longshots;standingtackle;slidingtackle;volleys;curve;penalties;gkdiving;gkhandling;gkkicking;gkreflexes;gkpositioning
232756;81;83;151642;160237;2027;0;9;10;1016;5;185;79;1;2;3;1;0;14;5;-1;-1;-1;Fikayo;Tomori;78;84;74;67;88;74;76;83;86;81;37;48;71;64;62;33;40;80;65;77;81;56;45;86;78;32;42;27;10;13;10;7;11
237942;79;79;151675;161721;2030;0;9;9;1005;2;175;73;2;3;3;1;0;57;7;16;-1;-1;Pervis;Estupiñán;77;76;74;73;77;81;68;77;70;77;70;72;79;79;80;48;79;70;72;79;72;67;65;78;76;38;78;65;14;7;14;7;7
241721;84;85;152180;159537;2028;3;9;10;4501;5;188;81;1;5;3;1;0;38;27;16;25;-1;Rafael;da Conceição Leão;93;93;84;79;89;75;79;83;60;24;76;81;86;84;87;82;60;72;70;83;22;80;74;24;21;74;79;63;10;12;15;9;11
245630;81;84;152029;161380;2028;0;3;10;1035;5;185;75;1;3;3;1;0;18;10;14;-1;-1;Youssouf;Fofana;67;69;70;76;73;85;73;80;80;81;74;78;80;66;78;66;56;63;79;81;80;76;70;83;74;46;66;64;12;7;12;9;5
253177;74;82;153448;161001;2026;3;9;10;1016;2;178;71;1;4;1;1;0;95;14;10;12;18;Yunus;Musah;85;91;76;79;78;78;71;71;84;71;74;72;76;72;81;66;54;56;71;74;70;78;74;74;69;54;60;50;15;6;14;10;6
256899;72;79;153182;159934;2026;5;2;4;33;3;183;74;2;2;1;1;0;27;25;-1;-1;-1;Lorenzo;Colombo;62;69;63;67;75;65;69;67;73;18;77;54;73;41;70;75;50;74;42;61;23;80;75;30;20;62;55;63;9;6;7;9;6
257186;77;86;153326;161735;2030;3;3;2;1524;1;181;81;2;2;1;0;0;47;10;14;-1;-1;Ardon;Jashari;77;74;77;80;81;91;80;74;78;74;65;76;75;68;70;64;62;62;76;80;76;76;70;72;68;63;64;60;8;7;14;5;13
271579;71;80;153519;161158;2026;3;2;2;1502;4;186;68;1;3;1;1;0;27;5;7;3;14;Filippo;Terracciano;81;78;70;68;76;65;60;74;72;72;57;64;71;70;71;56;65;66;67;72;71;69;65;74;71;54;73;57;11;12;8;13;12
278928;76;83;154339;160967;2026;3;3;2;2000;1;171;66;1;2;1;0;0;45;3;12;-1;-1;Alejandro;Jiménez Sánchez;87;81;77;81;69;73;46;75;61;74;68;66;71;75;74;55;48;64;67;71;74;58;50;76;73;50;68;46;9;8;6;7;10
200752;75;75;149258;160285;2026;0;9;6;1050;5;185;83;2;2;1;1;0;54;5;-1;-1;-1;Juan Guilherme;Nunes Jesus;63;53;64;60;78;66;72;69;81;77;35;34;62;60;58;20;36;74;59;61;79;62;35;78;76;17;44;37;12;11;7;14;8
202884;80;80;149912;161342;2026;9;4;5;4;4;186;75;1;4;3;1;0;27;7;16;-1;-1;Leonardo;Spinazzola;84;86;76;68;79;69;66;80;71;77;77;76;80;82;80;64;52;68;72;78;76;72;72;78;74;65;73;59;11;13;12;14;15
246457;72;75;152531;161169;2026;0;3;5;1016;1;179;67;2;4;1;1;0;7;12;25;23;-1;Cyril;Ngonge;87;77;79;73;77;54;58;66;60;40;70;58;75;68;77;71;58;68;58;72;22;75;75;35;35;67;74;64;15;7;10;8;7
192505;84;84;149961;161392;2027;0;9;10;1047;301;191;94;2;3;3;1;0;7;25;-1;-1;-1;Romelu;Lukaku;71;86;55;54;92;74;94;84;68;36;88;82;80;68;76;84;60;83;70;80;35;86;73;40;30;70;74;88;8;15;14;10;7
192985;87;87;149276;161698;2027;2;8;2;6;321;181;75;1;4;4;1;0;7;14;18;-1;-1;Kevin;De Bruyne;65;66;68;66;70;66;74;89;73;65;81;92;89;93;85;78;83;55;93;92;65;90;87;70;55;81;93;83;15;13;5;13;10
216409;81;81;150043;160237;2027;0;4;3;2501;2;171;65;2;4;3;1;0;27;23;12;-1;-1;Matteo;Politano;81;79;90;88;53;78;39;84;66;67;79;80;84;80;81;78;77;40;76;82;67;78;80;58;50;75;79;70;11;12;6;11;8
216435;83;83;150522;159704;2027;5;2;3;47;8;170;68;1;3;3;1;0;43;14;10;-1;-1;Stanislav;Lobotka;76;67;75;85;65;88;61;81;76;80;76;82;85;75;81;68;55;45;85;85;78;69;77;81;75;43;75;56;10;7;16;14;13
216816;76;76;150744;160967;2026;21;3;2;1519;2;181;81;1;3;2;1;0;52;25;-1;-1;-1;Giovanni;Simeone;73;69;70;72;84;65;71;74;78;24;80;60;76;55;72;78;66;76;61;69;44;80;71;38;36;73;69;75;12;15;9;11;14
217870;83;83;150044;159506;2028;3;7;2;52;2;183;82;1;3;3;1;0;27;3;5;12;-1;Giovanni;Di Lorenzo;83;85;76;74;84;90;74;80;79;80;74;68;78;79;76;72;66;72;72;76;79;75;72;81;78;63;67;60;8;10;8;7;10
220532;67;69;151065;158045;2026;20;2;3;2008;5;190;85;1;1;1;1;0;27;0;-1;-1;-1;Nikita;Contini;47;49;39;51;61;21;58;63;20;19;17;30;20;17;15;15;18;19;21;26;12;46;20;14;15;12;18;26;68;66;61;69;64
224836;79;81;151340;158776;2026;6;5;3;30;4;202;99;1;1;1;1;0;51;0;-1;-1;-1;Vanja;Milinković-Savić;41;45;38;38;67;33;73;72;34;21;12;58;18;18;15;20;40;12;30;31;11;63;20;15;19;16;40;24;79;77;84;79;81
225116;82;84;151370;159506;2027;0;5;2;3513;4;192;82;2;1;3;1;0;27;0;-1;-1;-1;Alex;Meret;41;48;46;48;66;29;65;78;22;22;20;40;25;15;16;17;21;19;25;30;10;56;17;22;14;20;20;21;81;79;74;85;84
227236;83;83;150878;160602;2027;0;9;9;1000;2;184;83;1;3;3;1;0;103;14;18;-1;-1;André-Franck;Zambo Anguissa;74;76;74;71;87;89;82;86;85;81;82;81;84;64;83;78;56;78;80;84;79;82;78;80;76;58;62;60;11;11;9;11;8
236632;81;81;151351;161384;2028;0;9;7;1007;2;175;69;2;5;3;1;0;54;27;16;-1;-1;David;Neres Campos;87;85;92;82;67;69;59;80;53;48;78;79;85;74;86;76;52;45;69;78;48;79;75;45;38;74;79;69;14;10;5;6;13
237238;85;85;151266;161393;2029;12;2;1;1517;5;193;88;1;3;3;1;0;42;14;18;16;10;Scott;McTominay;70;80;65;58;86;92;82;86;84;81;87;79;85;66;84;84;60;81;81;84;78;86;81;81;75;76;69;60;9;6;6;11;10
237669;73;73;152081;159141;2026;5;2;2;4016;2;182;80;1;3;1;1;0;27;12;16;7;3;Alessio;Zerbin;74;75;71;63;70;80;66;68;45;68;69;66;74;75;76;68;53;55;62;72;69;65;70;74;72;61;72;58;5;6;8;13;10
240716;77;77;151593;160602;2027;0;4;4;1530;2;184;78;2;3;1;1;0;60;7;14;-1;-1;Mathías;Olivera;69;71;65;48;72;78;67;77;80;79;64;62;75;75;73;50;41;68;69;73;78;56;48;78;75;38;67;42;14;14;12;15;13
241390;77;77;152286;161151;2026;6;3;2;1502;2;184;80;1;4;2;1;0;19;16;18;27;-1;Eljif;Elmas;77;68;83;68;72;75;64;76;68;69;75;77;81;68;81;70;54;58;74;78;62;78;72;67;62;58;64;58;8;5;14;15;6
243241;82;86;152176;161345;2029;3;4;3;57;5;190;86;2;2;3;1;0;27;5;-1;-1;-1;Alessandro;Buongiorno;65;72;59;58;83;78;78;84;83;85;40;66;71;63;60;36;43;80;70;74;87;65;47;84;78;46;52;49;13;11;7;12;11
244263;83;83;150248;159709;2027;6;5;3;602;5;192;75;1;2;3;1;0;219;5;-1;-1;-1;Amir;Rrahmani;54;82;48;52;81;71;80;80;81;85;49;48;71;49;59;43;41;81;68;74;87;60;66;82;80;39;49;34;12;8;13;7;8
244472;75;78;152241;161007;2026;0;9;6;1004;5;188;77;1;3;1;0;0;46;10;14;-1;-1;Jens-Lys;Cajuste;64;65;70;70;75;75;76;72;74;72;69;73;78;58;74;60;44;66;74;75;75;74;64;72;67;50;64;45;6;12;12;7;6
245741;75;78;152444;161026;2026;5;2;2;34;1;182;63;1;3;2;0;0;13;12;16;23;-1;Jesper;Lindstrøm;84;80;76;78;60;68;51;70;72;40;72;75;77;74;77;70;72;44;67;70;46;75;69;44;39;58;72;52;11;12;14;8;13
245992;74;79;152912;161393;2029;3;4;3;17;7;170;66;1;3;1;1;0;42;14;10;-1;-1;Billy;Gilmour;69;52;75;81;56;66;49;75;73;72;58;75;77;65;76;53;55;50;77;82;70;63;60;74;67;58;65;65;9;7;9;12;13
261865;81;85;152958;161749;2030;0;3;2;2019;1;180;73;2;2;3;1;0;45;7;16;-1;-1;Miguel;Gutiérrez Ortega;82;80;82;75;78;85;66;80;73;77;81;80;82;84;81;72;45;68;76;82;76;76;66;78;76;60;83;62;14;10;8;10;6
262394;77;80;151975;161717;2030;3;2;1;1532;4;188;77;1;2;1;1;0;34;5;-1;-1;-1;Sam;Beukema;42;54;52;59;74;79;74;78;80;81;57;57;67;42;59;50;50;80;74;73;80;67;61;80;76;35;47;47;12;11;7;13;6
268511;72;72;151676;161017;2026;0;4;5;68;6;187;80;1;3;1;1;0;129;25;-1;-1;-1;Walid;Cheddira;78;80;68;49;85;70;83;72;59;29;73;66;68;66;67;72;47;67;62;67;41;75;68;41;34;65;49;74;5;6;14;14;10
268656;73;77;152661;159934;2026;19;4;1;50;4;188;76;1;3;1;1;0;27;3;12;-1;-1;Alessandro;Zanoli;77;79;68;55;75;73;68;70;66;69;71;59;72;70;71;59;42;60;67;68;68;50;48;74;70;42;63;52;14;7;13;11;10
268683;75;75;151692;159520;2026;0;9;7;5001;5;190;92;1;3;1;1;0;27;14;18;10;-1;Michael;Folorunsho;69;76;68;60;82;78;79;75;78;71;78;72;76;63;75;71;68;73;73;75;66;85;78;72;69;78;65;65;14;12;10;8;12
207650;72;72;150407;159544;2026;5;8;2;9;2;184;83;1;2;1;1;0;46;3;5;12;-1;Emil;Krafth;53;53;62;64;70;55;72;74;69;74;56;62;73;72;69;56;54;69;73;72;75;70;58;76;74;46;72;54;8;13;15;7;14
223334;81;81;151150;159528;2028;15;3;6;3001;6;186;81;1;3;3;1;0;54;14;10;-1;-1;Joelinton;Apolinário de Lira;69;78;68;66;90;89;90;84;91;84;79;79;82;73;83;75;38;82;77;81;79;84;63;84;77;60;63;61;9;13;8;13;13
233934;77;79;151788;161393;2026;1;2;1;1540;4;190;77;1;1;3;1;0;14;0;-1;-1;-1;Aaron;Ramsdale;47;50;53;49;66;40;64;73;35;24;18;65;36;15;23;14;16;15;55;56;24;60;15;16;15;16;17;25;77;76;80;79;74
241096;85;87;152513;160969;2029;3;3;2;2015;281;181;79;1;3;3;1;0;27;10;14;-1;-1;Sandro;Tonali;80;79;76;77;84;89;82;83;84;84;76;79;84;78;78;69;81;70;83;86;81;85;77;82;81;76;75;64;13;9;8;7;7
247851;86;86;151609;160451;2028;19;3;5;3003;1;182;74;1;3;4;1;0;54;14;10;-1;-1;Bruno;Guimarães Moura;66;66;73;79;75;90;76;85;86;82;77;86;86;77;86;73;63;66;88;88;78;76;82;82;81;65;83;65;7;11;15;11;11
163600;68;68;147568;161333;2026;2;2;2;39;6;193;97;1;1;1;1;0;14;0;-1;-1;-1;John;Ruddy;34;37;22;21;60;34;70;68;24;22;15;39;23;14;11;7;13;12;23;25;11;50;15;11;11;11;13;18;66;69;66;67;68
186345;79;79;148994;160427;2026;5;1;2;4003;2;173;71;1;3;3;1;0;14;3;12;-1;-1;Kieran;Trippier;66;63;65;79;77;71;66;79;76;78;74;80;78;88;76;54;84;76;81;79;78;81;71;79;78;58;86;66;11;14;8;10;11
198032;80;80;149592;160451;2027;2;6;2;1517;4;201;104;2;2;2;1;0;14;5;7;-1;-1;Dan;Burn;34;49;32;32;71;78;90;79;86;78;61;61;69;68;69;26;46;80;69;75;81;60;29;80;80;22;49;48;15;13;7;10;8
198039;62;62;149549;159898;2026;12;8;1;34;5;192;83;1;1;1;0;0;14;0;-1;-1;-1;Mark;Gillespie;32;33;30;38;55;20;61;54;26;20;11;42;28;13;17;16;15;11;35;34;12;45;12;11;19;12;12;19;63;61;60;64;61
203841;80;80;149572;160594;2027;3;8;2;17;5;199;90;1;1;3;1;0;14;0;-1;-1;-1;Nick;Pope;50;47;36;42;71;35;75;78;36;23;13;50;25;11;15;14;12;11;52;42;19;51;15;15;14;14;13;22;81;80;68;82;77
206085;80;80;150613;158794;2027;0;3;5;1016;2;179;74;1;3;3;1;0;14;23;12;-1;-1;Jacob;Murphy;80;83;74;75;68;82;69;81;56;65;80;81;80;84;82;80;68;45;66;78;61;84;74;66;55;51;83;66;13;16;13;6;10
210047;82;82;149451;159166;2026;23;3;2;1503;5;188;84;1;2;3;1;0;47;5;-1;-1;-1;Fabian;Schär;50;51;53;64;80;78;80;83;80;85;64;79;78;67;74;60;69;82;83;80;85;80;74;84;80;64;65;78;8;9;11;15;10
211990;78;78;150309;161333;2026;0;4;2;2015;5;188;78;1;1;1;1;0;22;0;-1;-1;-1;Odysseas;Vlachodimos;41;43;61;37;71;37;67;76;32;23;14;46;23;15;13;12;13;13;24;27;17;55;16;14;12;14;17;18;78;77;73;78;76
218659;72;72;150819;160581;2026;5;1;1;2027;2;183;70;2;3;1;1;0;14;7;16;5;-1;Matt;Targett;63;61;62;63;69;57;64;70;63;75;62;62;71;79;69;39;68;66;65;71;74;65;44;72;69;40;76;51;10;15;8;14;11
234742;80;80;151632;160989;2028;5;2;2;47;2;182;72;1;3;2;1;0;14;27;23;16;-1;Harvey;Barnes;80;85;78;77;70;74;71;79;53;43;81;80;82;75;82;82;69;46;68;76;44;82;83;43;40;68;79;65;6;5;11;10;8
234824;82;82;151170;161760;2029;0;9;10;1033;1;176;74;1;3;3;1;0;110;25;-1;-1;-1;Yoane;Wissa;83;87;83;73;86;78;68;84;67;31;85;72;80;72;80;85;54;81;61;76;25;82;76;24;19;85;57;79;14;7;6;15;8
237329;76;78;152251;160280;2027;0;9;8;1033;4;186;71;1;3;1;1;0;14;14;18;-1;-1;Joe;Willock;74;75;79;67;75;71;65;75;70;76;75;79;78;67;81;74;46;70;74;78;70;76;67;75;63;66;70;62;11;6;12;9;8
242964;82;85;152805;160814;2030;2;2;3;3513;1;183;72;1;3;3;1;0;14;27;23;16;-1;Anthony;Gordon;89;92;78;71;75;87;61;82;80;40;80;79;82;80;84;78;66;59;66;78;49;80;76;56;48;74;82;80;5;6;14;8;7
246923;77;81;152891;161745;2030;3;3;5;1004;2;180;72;1;3;1;1;0;14;14;27;18;-1;Jacob;Ramsey;76;77;79;84;72;79;68;79;73;67;78;76;78;71;81;77;54;56;74;78;69;78;75;73;64;65;73;53;14;9;8;12;6
251809;82;85;152396;160602;2030;6;2;2;4008;5;193;81;2;2;3;1;0;34;5;-1;-1;-1;Sven;Botman;48;63;50;34;82;66;89;80;84;82;45;59;74;43;63;24;28;81;75;77;84;65;37;83;82;27;46;37;12;9;8;14;6
262118;80;86;153431;161005;2028;3;5;1;34;2;182;71;1;3;1;1;0;14;3;7;12;-1;Tino;Livramento;80;84;76;79;75;79;71;78;74;78;72;68;78;79;80;49;51;56;62;77;77;61;46;80;78;41;80;41;10;12;8;13;13
240702;74;74;150889;161362;2026;6;2;3;2507;4;191;83;1;2;1;0;0;49;25;-1;-1;-1;Roman;Yaremchuk;70;76;67;52;83;71;79;72;68;41;74;68;72;69;72;76;54;74;69;74;39;79;73;48;34;70;55;67;14;15;13;13;7
208364;77;77;149774;160972;2028;0;9;9;4502;1;180;73;1;3;1;0;0;98;5;-1;-1;-1;Clinton Mukoni;Mata Pedro Lourenço;74;83;74;69;83;84;75;78;76;78;67;61;73;65;74;53;70;74;71;72;78;76;67;77;76;46;71;49;10;10;7;10;10
210372;72;72;149592;161764;2026;0;3;4;1548;1;182;70;2;4;2;1;0;97;12;23;-1;-1;Rachid;Ghezzal;58;64;76;73;60;48;57;66;48;32;74;75;75;76;79;68;74;56;75;74;31;72;76;29;23;62;84;75;12;6;15;15;7
211256;78;78;149706;160624;2027;0;4;3;69;2;172;65;2;3;3;1;0;52;7;16;-1;-1;Nicolás;Tagliafico;74;67;77;83;84;78;72;79;81;78;72;68;77;74;73;57;40;77;72;74;75;65;46;79;76;51;66;46;13;9;10;16;15
219683;82;82;150408;160602;2027;0;9;6;530;2;181;81;1;3;3;1;0;18;14;10;18;-1;Corentin;Tolisso;66;72;62;70;86;84;81;83;81;79;82;80;82;75;75;75;69;82;85;83;76;86;82;80;76;75;74;72;7;10;14;14;9
220093;74;74;150202;161369;2026;6;2;2;2020;4;187;72;1;3;3;1;0;34;5;3;12;-1;Hans;Hateboer;69;70;66;68;83;68;75;68;76;70;68;65;74;66;73;51;36;77;69;75;71;65;47;76;73;48;56;47;11;6;8;15;14
225263;74;74;151184;161340;2026;6;2;3;9;5;192;89;1;2;2;1;0;10;5;-1;-1;-1;Duje;Ćaleta-Car;54;62;34;44;80;58;84;72;77;73;54;60;64;28;55;32;31;75;68;69;72;67;27;74;71;38;28;38;8;9;9;8;10
225782;77;77;151530;161005;2027;0;9;9;1006;1;180;71;1;3;2;1;0;14;3;12;10;-1;Ainsley;Maitland-Niles;74;80;73;69;73;77;73;76;72;73;67;75;78;72;75;66;50;55;74;76;71;63;63;76;77;61;68;82;15;9;7;13;10
225859;80;80;150991;161336;2028;21;9;10;1036;5;190;85;2;2;2;1;0;136;5;-1;-1;-1;Moussa;Niakhaté;60;76;50;51;76;77;84;82;81;81;49;61;64;63;65;49;36;77;70;74;82;54;38;82;80;39;49;74;9;14;6;7;8
233267;74;74;150368;161729;2026;6;1;5;3518;4;191;79;1;1;1;1;0;95;0;-1;-1;-1;Matt;Turner;38;42;48;42;62;35;64;71;25;27;15;55;24;13;16;15;14;14;29;24;11;50;18;11;11;16;13;14;74;72;67;74;73
234078;76;78;151731;161334;2028;0;9;10;1029;2;178;80;1;3;2;1;0;7;10;14;-1;-1;Orel;Mangala;68;62;77;80;66;68;70;76;78;76;64;73;79;61;78;51;50;51;74;78;75;66;68;73;72;50;65;42;7;6;7;10;7
234371;75;76;151100;161386;2027;0;6;2;19;4;196;82;2;1;1;0;0;18;0;-1;-1;-1;Rémy;Descamps;45;39;29;24;64;28;63;73;29;17;8;23;15;10;12;9;12;14;24;28;13;49;6;11;10;6;18;12;74;72;65;76;75
246947;71;72;151643;161029;2026;0;9;9;3001;1;181;68;1;2;1;0;0;108;10;14;-1;-1;Paul;Akouokou;67;69;65;67;73;61;72;70;75;71;57;67;72;59;68;54;39;61;65;73;69;63;56;73;67;42;48;49;10;15;13;9;8
247050;78;81;152748;161732;2029;18;1;1;42;1;175;67;1;4;1;0;0;12;18;25;12;-1;Pavel;Šulc;73;72;77;76;70;85;64;80;66;43;83;78;77;74;78;79;55;57;75;77;44;72;75;51;45;70;68;60;12;11;8;12;12
256970;73;79;153663;159811;2026;2;8;2;0;4;187;74;2;3;1;0;0;12;12;18;23;-1;Adam;Karabec;68;71;77;66;62;76;64;71;51;38;69;73;74;78;75;64;72;49;69;73;37;73;69;36;38;65;73;77;14;14;8;13;7
262102;70;77;152891;161722;2030;3;5;6;14;5;187;82;1;2;1;0;0;34;5;-1;-1;-1;Ruben;Kluivert;87;92;63;69;90;68;82;67;64;67;29;52;62;51;58;25;29;70;58;64;65;50;25;71;69;31;44;43;13;11;7;7;7
263139;79;82;151385;161746;2029;3;4;4;2512;4;197;82;1;1;1;1;0;43;0;-1;-1;-1;Dominik;Greif;25;22;21;21;57;17;60;76;16;14;7;53;17;14;10;9;10;10;39;43;8;62;5;11;11;5;12;14;77;76;82;79;79
263815;74;77;152532;161337;2029;0;9;8;1039;2;182;74;2;3;1;0;0;54;7;16;-1;-1;Abner Vinícius;da Silva Santos;78;79;79;73;69;69;61;70;69;67;72;67;74;76;74;55;51;54;74;75;65;72;51;74;73;53;75;42;11;13;10;9;14
264325;74;78;152801;161897;2026;0;3;5;3515;6;187;75;1;3;1;1;0;60;25;18;-1;-1;Martín;Satriano;66;73;58;57;80;65;76;72;70;22;77;65;74;56;75;76;53;73;51;71;27;74;71;36;31;71;58;69;11;8;13;7;13
201455;77;77;149874;160967;2027;0;9;9;1014;4;188;80;2;3;2;1;0;105;10;5;-1;-1;Geoffrey;Kondogbia;56;64;64;57;80;72;85;68;81;76;66;73;75;62;70;63;58;74;77;76;79;78;70;80;74;52;64;56;15;10;10;10;8
211784;74;74;151150;161698;2026;0;3;3;51;3;174;65;1;3;1;1;0;18;25;-1;-1;-1;Neal;Maupay;69;62;76;83;79;63;68;71;76;26;75;69;75;65;73;76;55;76;59;74;30;77;68;55;33;75;64;78;11;12;7;14;8
215316;81;81;149603;161374;2027;0;3;3;1508;5;189;84;1;1;3;1;0;52;0;-1;-1;-1;Gerónimo;Rulli;56;52;58;50;73;41;73;78;26;21;12;68;15;12;14;15;20;12;50;36;15;60;17;13;17;16;19;24;82;77;80;86;77
223143;74;74;150934;161166;2026;0;4;9;1009;2;182;73;2;3;1;1;0;47;7;5;16;-1;Ulisses;Garcia;78;79;74;71;78;79;76;75;64;70;59;61;66;73;71;45;36;57;61;66;74;53;59;70;73;28;67;34;8;13;11;14;12
240507;76;81;152628;161698;2026;0;9;8;1021;7;168;62;1;4;1;1;0;14;18;14;10;-1;Angel;Gomes;76;67;87;91;73;75;63;74;71;73;71;78;80;66;77;70;68;62;75;80;70;70;69;75;74;65;70;72;14;15;14;14;6
240753;79;82;152431;161547;2029;0;3;1;4010;2;181;80;1;4;2;1;0;97;25;18;-1;-1;Amine;Gouiri;79;75;79;74;79;76;71;76;61;44;83;76;80;77;81;85;76;68;69;78;45;80;80;41;32;73;78;78;6;12;8;7;9
240787;77;78;152431;160967;2026;0;9;9;1038;2;177;70;1;3;1;1;0;108;16;18;27;-1;Hamed Junior;Traoré;80;76;79;72;73;68;58;73;59;41;75;73;82;71;81;71;67;64;70;74;60;74;67;60;61;66;70;64;8;10;14;11;12
242835;80;83;152045;160239;2028;20;9;2;4003;5;187;85;1;2;3;1;0;52;5;-1;-1;-1;Leonardo;Balerdi;69;83;62;56;85;69;81;74;84;81;48;70;77;42;66;34;32;77;81;77;83;64;56;81;79;29;39;57;6;8;15;14;15
246297;77;79;152340;161914;2030;0;9;5;1530;5;185;81;1;4;1;0;0;97;18;14;10;-1;Himad;Abdelli;66;57;72;61;73;79;73;78;68;65;74;80;81;73;82;69;73;63;74;78;54;77;76;64;53;73;75;75;9;8;14;12;13
188567;82;82;148536;161728;2027;0;9;5;1004;253;187;80;1;4;3;1;0;115;25;-1;-1;-1;Pierre-Emerick;Aubameyang;76;90;70;67;82;61;70;83;43;44;88;71;82;72;81;85;76;76;64;74;22;82;79;35;29;80;80;81;6;9;15;9;9
210736;77;77;150408;161760;2027;0;9;6;1526;2;176;76;2;3;2;1;0;27;7;16;27;-1;Emerson;Palmieri dos Santos;73;69;69;75;74;79;68;75;67;76;70;67;77;78;78;52;80;66;73;76;74;80;75;75;75;51;81;55;8;15;8;14;7
213648;82;82;150775;161698;2028;5;5;3;54;5;187;81;1;3;3;1;0;13;10;14;-1;-1;Pierre-Emile;Højbjerg;52;47;59;61;71;88;78;82;86;82;69;77;79;68;75;68;74;65;82;83;79;85;78;80;74;64;70;56;9;7;12;11;11
226851;82;82;151011;161027;2026;3;4;1;1511;5;186;81;1;3;3;1;0;18;5;-1;-1;-1;Benjamin;Pavard;73;75;71;66;86;80;75;79;80;83;66;67;79;75;70;60;51;84;80;81;82;80;68;88;83;79;66;51;9;7;15;15;7
232097;75;75;151458;160967;2026;0;3;5;604;1;180;67;1;5;2;1;0;129;18;27;16;14;Amine;Harit;79;72;83;75;63;74;46;73;62;65;73;76;79;70;82;63;66;55;73;76;58;64;62;60;48;59;75;73;15;13;10;6;13
236804;79;83;152167;159873;2026;22;4;3;2505;2;184;77;2;3;2;1;0;52;5;7;-1;-1;Facundo;Medina;67;79;62;67;82;78;81;80;84;79;63;70;76;64;71;44;32;74;76;79;78;45;41;81;80;29;52;44;13;5;12;13;13
237841;76;76;150965;161027;2028;0;9;8;1004;2;184;78;1;3;1;1;0;87;3;5;12;-1;Amir;Murillo;78;87;71;63;80;80;74;74;75;73;67;68;73;75;72;56;68;68;66;73;67;69;51;73;73;38;74;62;5;15;12;14;11
239559;74;77;151745;161371;2027;5;5;2;2015;5;190;80;1;1;1;0;0;34;0;-1;-1;-1;Jeffrey;de Lange;58;54;40;39;54;26;51;70;17;7;8;48;15;13;9;6;14;12;44;35;8;56;5;14;13;5;10;18;73;72;74;73;74
243009;74;76;151618;161367;2026;21;3;7;1009;4;187;86;2;2;1;1;0;70;5;-1;-1;-1;Derek;Cornelius;61;71;61;52;88;70;91;70;90;73;44;52;61;34;52;27;56;78;63;67;69;76;57;71;66;47;46;32;13;10;13;6;7
244749;81;82;151013;161760;2030;21;4;3;36;4;190;76;2;2;3;1;0;129;5;-1;-1;-1;Nayef;Aguerd;68;81;58;52;87;76;83;80;81;82;52;68;75;48;60;40;41;81;76;78;82;69;54;83;80;41;55;48;7;15;9;6;14
246147;83;87;153024;161350;2029;0;9;5;1024;1;181;80;2;4;3;1;0;14;12;18;23;-1;Mason;Greenwood;82;84;87;75;75;79;60;85;49;34;84;80;85;78;84;87;75;67;76;79;27;86;82;39;33;76;78;83;5;6;6;8;9
251806;80;85;152918;161904;2030;21;3;8;1024;2;179;74;1;3;1;1;0;34;14;10;18;-1;Quinten;Timber;86;69;81;82;87;79;85;82;80;78;78;78;81;67;79;75;58;65;78;82;74;85;83;76;70;65;72;60;5;8;12;8;11
256669;72;76;152567;161170;2026;0;3;8;5002;6;185;78;2;2;1;1;0;103;25;-1;-1;-1;Faris Pemi;Moumbagna;82;87;68;75;81;65;84;65;67;25;72;56;70;52;65;74;48;70;46;66;23;77;63;25;21;67;53;63;8;12;10;6;8
264401;74;79;153087;161333;2026;21;9;10;1016;2;183;75;1;2;1;1;0;108;5;-1;-1;-1;Bamo;Meïté;52;65;31;60;75;68;75;69;79;71;33;35;65;34;57;26;28;73;43;66;75;54;28;78;75;28;43;42;9;8;14;9;14
278095;61;74;153912;161698;2027;6;3;2;1524;5;191;75;1;1;1;0;0;7;0;-1;-1;-1;Jelle;Van Neck;25;32;30;25;56;23;63;58;24;10;7;39;23;14;10;8;14;20;27;25;5;42;5;11;12;6;12;12;64;59;56;64;55
237679;79;80;151993;161029;2026;0;9;10;1023;4;187;73;1;3;3;1;0;18;25;-1;-1;-1;Randal;Kolo Muani;90;90;84;71;88;74;69;78;36;38;80;76;79;64;79;79;62;78;62;76;32;82;73;33;32;78;70;70;7;14;15;5;8
251752;82;87;153060;161737;2030;3;4;3;0;5;189;84;1;1;3;1;0;18;0;-1;-1;-1;Lucas;Chevalier;52;46;38;38;63;41;53;79;23;10;7;47;17;12;14;9;14;12;34;38;10;55;8;10;11;9;15;16;84;78;73;86;79
252145;88;91;153285;160298;2029;0;9;10;1024;2;180;70;2;3;4;1;0;38;7;16;-1;-1;Nuno Alexandre;Tavares Mendes;94;95;87;84;87;85;73;85;75;82;82;72;85;83;86;74;75;74;75;82;80;85;73;87;83;56;78;85;7;8;8;15;12
207865;87;87;150327;157333;2028;0;9;5;1508;2;183;75;1;3;4;1;0;54;5;-1;-1;-1;Marcos;Aoás Corrêa;75;80;68;67;89;79;79;86;81;89;70;76;79;68;69;59;32;88;85;84;90;65;45;89;88;35;58;52;6;6;12;13;10
